Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-915.6989	-1026.877	111.1782	0.5732958	4.447407	1.540096
6	-914.679	-1026.705	112.0264	0.8277234	2.073967	1.443856
12	-908.1157	-1019.284	111.1685	1.075349	4.835974	1.039317
18	-910.3983	-1022.581	112.1827	1.194822	2.327226	0.8459281
24	-909.9802	-1021.728	111.748	1.047148	3.026483	1.109107
30	-910.0189	-1021.939	111.9203	0.8806633	2.917743	1.145731
36	-905.9645	-1017.756	111.7914	0.9524324	3.192602	1.093282
42	-906.0842	-1017.739	111.6545	1.027723	3.331977	1.099046
48	-916.3212	-1028.895	112.5738	1.042524	1.886674	0.8578343
54	-923.2182	-1034.517	111.2991	1.079607	4.398291	1.035775
60	-919.6234	-1031.003	111.3801	1.279855	4.398291	0.6972651
66	-924.2339	-1035.934	111.7003	1.330023	3.381695	0.6615807
72	-927.8186	-1039.719	111.9001	0.6028581	2.606161	1.500358
78	-922.7371	-1034.513	111.7761	0.6333669	2.457922	1.622248
84	-927.0131	-1038.654	111.6411	1.052903	3.154933	1.152045
90	-930.1216	-1042.151	112.0295	0.7740955	1.853151	1.579936
96	-928.971	-1040.631	111.6596	0.7407458	2.260844	1.701316
102	-920.378	-1031.871	111.4931	1.029882	3.128292	1.305575
108	-925.6097	-1037.524	111.9143	1.173567	3.087109	0.7631946
114	-923.4259	-1035.272	111.8463	1.085006	3.141375	0.9280554
120	-916.0383	-1027.545	111.5067	1.075508	4.275654	0.8607969
126	-920.7713	-1033.578	112.8062	0.9532477	1.307251	1.126737
132	-920.6115	-1032.992	112.3808	0.8458183	1.307251	1.553913
138	-918.575	-1030.481	111.9064	0.6675738	2.39865	1.523522
144	-927.3558	-1039.036	111.6802	0.7356385	2.965878	1.44336
150	-926.0182	-1037.581	111.5629	0.7567164	2.965878	1.516078
156	-927.2046	-1038.726	111.5216	0.7587392	3.515563	1.378059
162	-913.6352	-1025.535	111.8993	0.8638091	3.003264	1.146709
168	-915.4051	-1027.124	111.7186	0.9114256	2.557972	1.42131
174	-919.9254	-1031.037	111.1114	1.198747	5.3594	0.8080118
180	-920.1856	-1032.472	112.2866	1.13578	2.2988	0.8080118
186	-922.136	-1033.885	111.7494	0.934902	3.474592	1.04582
192	-917.7988	-1029.617	111.818	1.1229	2.968472	0.9935804
198	-906.1055	-1017.83	111.7248	0.9112943	3.789927	0.9799666
204	-926.0901	-1037.218	111.1275	1.041224	3.654463	1.425075
210	-909.578	-1021.224	111.6464	1.225423	3.778067	0.685526
216	-913.4783	-1024.884	111.4055	1.247973	4.130458	0.8310753
222	-908.3652	-1020.696	112.3307	1.327111	2.091639	0.5868233
228	-903.855	-1015.198	111.3426	1.355617	4.224335	0.7255373
234	-905.3111	-1017.417	112.1054	1.320968	2.511629	0.6177663
